Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-10.03501     2.16720   58.292426  160.864072   -0.618    0.165  1
RGI60-10.01761     2.16639   49.865034   87.624584   -0.466    0.153  1
RGI60-10.02378     2.15561   49.806998   89.742814   -0.870    0.186  1
RGI60-10.03551     2.14826   58.264360  160.864302   -0.182    0.141  1
RGI60-10.03521     2.14186   58.177870  160.965904   -0.162    0.152  1
RGI60-10.02886     2.13425   46.608574   93.627648   -0.390    0.180  1
RGI60-10.03340     2.13390   62.435773  141.307084   -0.404    0.171  1
RGI60-10.02747     2.11384   46.890589   91.542750   -0.759    0.197  1
RGI60-10.01116     2.09092   49.778371   86.533941   -0.375    0.183  1
RGI60-10.04221     2.08620   57.742104  160.500335   -0.584    0.155  1
RGI60-10.01834     2.08056   49.808527   87.745219   -0.646    0.181  1
RGI60-10.04001     2.07826   56.070036  160.491329   -0.365    0.132  1
RGI60-10.00762     2.06382   50.096717   87.507355   -0.549    0.179  1
RGI60-10.03739     2.06046   58.504973  160.922797   -0.337    0.144  1
RGI60-10.03966     2.05830   56.712593  159.639103   -0.844    0.187  1
RGI60-10.01978     2.03916   49.188217   87.824051   -0.303    0.156  1
RGI60-10.04717     2.03408   61.899859  171.171665   -0.939    0.207  1
RGI60-10.03350     2.02590   62.380903  141.345545   -0.779    0.183  1
RGI60-10.00565     2.01850   75.828114  107.558000   -0.453    0.188  1
RGI60-10.01977     2.00995   49.144609   87.805284   -0.537    0.188  1
RGI60-10.01448     2.00937   49.116007   87.193493   -0.176    0.161  1
RGI60-10.02681     2.00582   48.696730   90.726500   -0.429    0.145  1
RGI60-10.03238     1.95750   62.675825  140.747282   -0.762    0.193  1
RGI60-10.00560     1.95526   75.875796  107.485457   -0.188    0.158  1
RGI60-10.03921     1.95257   53.333769  158.707253   -0.158    0.136  1
RGI60-10.02362     1.94220   49.827736   89.767327   -0.839    0.181  1
RGI60-10.02562     1.93860   47.955897   90.955870   -0.772    0.172  1
RGI60-10.04361     1.92596   54.821131  161.786635   -1.796    0.272  1
RGI60-10.04806     1.92209   61.740887  172.143368   -1.074    0.218  1
RGI60-10.01010     1.92118   49.785031   87.046230   -0.439    0.169  1
RGI60-10.03722     1.91367   58.518331  161.082306   -0.270    0.142  1
RGI60-10.04363     1.90599   54.811711  161.777272   -1.509    0.283  1
RGI60-10.02752     1.90304   46.909852   91.447512   -0.655    0.164  1
RGI60-10.01163     1.89810   50.047083   87.483446   -0.670    0.205  1
RGI60-10.02673     1.88372   48.675151   90.871547   -0.353    0.149  1
RGI60-10.02237     1.87628   48.347777   88.606837   -0.567    0.160  1
RGI60-10.02842     1.86883   49.529924   91.369937   -0.585    0.159  1
RGI60-10.02579     1.86665   47.881918   90.180273   -0.634    0.160  1
RGI60-10.04333     1.86509   54.845768  161.841172   -1.611    0.253  1
RGI60-10.04354     1.84500   54.849481  161.802962   -1.511    0.291  1
RGI60-10.03740     1.83946   58.502111  160.974333   -0.214    0.143  1
RGI60-10.03482     1.82370   55.699891  157.690028   -0.385    0.160  1
RGI60-10.03259     1.81620   62.734214  140.687589   -0.776    0.217  1
RGI60-10.02892     1.81246   46.628101   93.603554   -0.572    0.252  1
RGI60-10.03136     1.80090   65.306193  146.003985   -1.035    0.270  1
RGI60-10.01811     1.79755   49.831514   87.491304   -0.436    0.163  1
RGI60-10.01841     1.79613   49.821080   87.551595   -0.514    0.168  1
RGI60-10.02236     1.79134   48.350651   88.588266   -0.706    0.202  1
RGI60-10.02834     1.77676   49.658103   91.453355   -1.170    0.269  1
RGI60-10.02891     1.76743   46.618480   93.611876   -0.557    0.264  1
RGI60-10.02050     1.75320   48.988722   87.915121   -0.500    0.173  1
RGI60-10.04188     1.75050   57.881928  160.548480   -0.691    0.199  1
RGI60-10.01963     1.74690   49.077500   87.763676   -0.404    0.158  1
RGI60-10.01117     1.73851   49.777713   86.557138   -0.071    0.172  1
RGI60-10.01800     1.73070   49.779465   87.707134   -0.797    0.189  1
RGI60-10.04284     1.72980   57.385497  160.295300   -0.690    0.173  1
RGI60-10.01833     1.72935   49.815420   87.569984   -0.644    0.177  1
RGI60-10.02725     1.72895   48.384729   90.551481   -0.701    0.163  1
RGI60-10.02361     1.72260   49.787944   89.773015   -0.681    0.164  1
RGI60-10.01715     1.71779   50.125407   87.632570   -0.068    0.148  1
RGI60-10.02385     1.70730   49.793362   89.733930   -0.707    0.177  1
RGI60-10.03345     1.70722   62.419763  141.339470   -0.721    0.175  1
RGI60-10.01815     1.70319   49.825915   87.506524   -0.313    0.157  1
RGI60-10.03170     1.69920   65.269275  146.068996   -1.131    0.247  1
RGI60-10.02815     1.69323   49.711598   91.354944   -0.351    0.179  1
RGI60-10.00537     1.69091   75.900064  107.646950   -0.431    0.193  1
